run_id,timestamp,random_seed,seed_group,workload_type,traffic_intensity,cache_size_mb,cache_policy,memory_allocation_mb,memory_policy,thread_count,cpu_cores,queue_depth,io_parallelism,request_size_kb,io_scheduler,read_write_ratio,block_size_kb,garbage_collection,gc_aggressiveness,over_provisioning_pct,compression_enabled,compression_level,checksum_enabled,encryption_enabled,adaptive_scheduler,dynamic_cache,predictive_prefetch,advanced_gc,thermal_policy,thermal_limit_c,power_profile,scheduler_type,load_balancing,recovery_mode,automatic_recovery,retry_strategy,max_retries,timing_jitter_ms,timeout_jitter_ms,request_arrival_rate,burst_probability,stress_level,ambient_temperature_c,background_cpu_load_pct,background_memory_load_pct,power_variation_pct,voltage_variation_pct,fault_injection_type,fault_injection_probability,fault_injection_severity,transient_fault,cpu_utilization_pct,memory_utilization_pct,cache_hit_rate_pct,queue_utilization_pct,average_latency_ms,p95_latency_ms,p99_latency_ms,power_consumption_w,device_temperature_c,thermal_throttle_pct,throughput_gbps,execution_time_sec,error_count,timeout_count,recovery_events,data_integrity_errors,watchdog_events,pass_fail,failure_type,reliability_score,performance_score,execution_log,config_aux_01,config_aux_02,config_aux_03,config_aux_04,config_aux_05,config_aux_06,config_aux_07,config_aux_08,config_aux_09,config_aux_10,config_aux_11,config_aux_12,config_aux_13,config_aux_14,config_aux_15,config_aux_16,config_aux_17,config_aux_18,config_aux_19,config_aux_20,config_aux_21,config_aux_22,config_aux_23,config_aux_24,config_aux_25,config_aux_26,config_aux_27,config_aux_28,config_aux_29,config_aux_30,config_aux_31,config_aux_32,config_aux_33,config_aux_34,config_aux_35,config_aux_36,config_aux_37,config_aux_38,config_aux_39,config_aux_40
712,2026-01-08 9:45:00,52264,4,MIXED_IO,MEDIUM,128,STATIC,12288,DYNAMIC,28,16,16,13,512,STATIC,63.89486277,4,1,3,19.51600057,1,7,1,0,1,0,0,0,BALANCED,80,PERFORMANCE,DYNAMIC,DYNAMIC,ADVANCED,0,EXPONENTIAL,10,29.64060883,52.93370374,2599.684963,0.03081450498,7,23.18484247,21.09526269,46.23656267,0.8342704694,0.8127910565,NONE,0.0117092797,9,1,63.80992386,48.18630627,65.0095594,28.63634088,1.795460634,2.591203624,4.610326537,13.04329546,43.32394043,0,8.653024875,439.8281351,1,0,0,0,0,PASS,NONE,0.9479688182,97.18885909,[2026-01-08 09:45:00] INFO  Test execution started | [2026-01-08 09:45:00] INFO  Workload initialized: MIXED_IO | [2026-01-08 09:45:00] INFO  Queue depth: 16 | [2026-01-08 09:45:00] INFO  Cache hit rate: 65.0% | [2026-01-08 09:45:00] INFO  Throughput: 8.65 GB/s | [2026-01-08 09:45:00] PASS  Test execution completed,35,76,43,37,84,51,89,94,93,88,82,59,23,3,65,43,52,19,26,81,82,74,37,52,49,73,97,63,72,96,32,95,85,6,76,12,4,48,55,86
713,2026-01-08 10:00:00,72775,15,CHAOS,MEDIUM,512,STATIC,4096,DYNAMIC,34,32,192,48,64,PRIORITY,30.69181276,128,1,10,7.411047874,1,3,1,1,0,0,0,1,BALANCED,85,BALANCED,FIFO,STATIC,NONE,0,NONE,2,38.33435721,48.40107594,1984.995131,0.2300106487,7,20.99386933,44.62283532,49.36261122,-3.47806721,-1.091393452,NONE,0.01770455851,1,0,71.83133612,71.50699616,62.75520407,71.68813868,3.864821058,7.512682327,11.39047569,14.71667992,43.03134911,0,8.634005833,442.2437796,0,0,0,0,0,PASS,NONE,0.6419083559,90.96046772,[2026-01-08 10:00:00] INFO  Test execution started | [2026-01-08 10:00:00] INFO  Workload initialized: CHAOS | [2026-01-08 10:00:00] INFO  Queue depth: 192 | [2026-01-08 10:00:00] INFO  Cache hit rate: 62.8% | [2026-01-08 10:00:00] INFO  Throughput: 8.63 GB/s | [2026-01-08 10:00:00] PASS  Test execution completed,56,69,64,68,93,59,76,19,34,62,85,49,100,32,31,40,77,77,72,35,28,92,96,100,76,57,80,34,28,24,0,8,2,52,26,63,75,73,86,72
714,2026-01-08 10:15:00,76393,13,BURST_TRAFFIC,HIGH,1024,STATIC,12288,DYNAMIC,14,8,256,31,8,STATIC,44.21077727,64,1,1,29.54627714,1,7,1,1,1,0,0,0,BALANCED,80,BALANCED,PRIORITY,DYNAMIC,ADVANCED,0,EXPONENTIAL,6,86.08690843,129.8001608,7628.448455,0.4649393952,5,38.95038226,27.31458232,46.45352624,-3.127282226,-1.362547974,NONE,0.01642009853,10,0,60.63656629,79.59978761,71.36805212,91.57599899,3.797902801,5.439773465,6.791561936,11.4871346,55.93476607,0,9.635935213,438.328491,0,0,0,0,0,PASS,NONE,0.5926665835,100,[2026-01-08 10:15:00] INFO  Test execution started | [2026-01-08 10:15:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-01-08 10:15:00] INFO  Queue depth: 256 | [2026-01-08 10:15:00] INFO  Cache hit rate: 71.4% | [2026-01-08 10:15:00] WARN  Queue utilization exceeded 90% | [2026-01-08 10:15:00] INFO  Throughput: 9.64 GB/s | [2026-01-08 10:15:00] PASS  Test execution completed,83,66,66,66,5,23,58,63,60,34,67,82,50,14,75,88,53,100,14,68,22,52,35,75,6,17,77,18,55,63,32,31,2,64,44,62,73,76,5,56
715,2026-01-08 10:30:00,92012,12,SEQUENTIAL_READ,MEDIUM,1024,STATIC,1024,ADAPTIVE,36,8,16,47,16,DYNAMIC,83.82674572,4,1,2,16.72146953,1,2,1,1,0,0,0,0,AGGRESSIVE,90,PERFORMANCE,PRIORITY,STATIC,BASIC,0,FIXED,9,37.65826373,63.98887663,2029.965979,0.2762771713,6,21.79797334,39.24888467,25.42270209,0.641921304,1.527510126,NONE,0.01210041725,9,0,74.77813751,52.62716111,79.30226846,20.23652096,1.574964841,2.602129721,3.481904356,16.81366656,46.65114224,0,8.226883858,439.3430711,0,0,0,0,0,PASS,NONE,0.9515328976,100,[2026-01-08 10:30:00] INFO  Test execution started | [2026-01-08 10:30:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-01-08 10:30:00] INFO  Queue depth: 16 | [2026-01-08 10:30:00] INFO  Cache hit rate: 79.3% | [2026-01-08 10:30:00] INFO  Throughput: 8.23 GB/s | [2026-01-08 10:30:00] PASS  Test execution completed,45,3,36,55,4,73,68,49,31,52,6,83,78,73,66,76,22,9,93,19,44,32,36,83,27,99,39,39,99,74,67,0,58,34,27,92,4,54,47,95
716,2026-01-08 10:45:00,79925,5,RANDOM_READ,MEDIUM,256,STATIC,2048,DYNAMIC,13,16,128,32,16,DYNAMIC,87.13136657,16,1,2,5.349446263,0,2,1,1,0,0,0,0,BALANCED,85,EFFICIENCY,FIFO,DYNAMIC,NONE,1,EXPONENTIAL,2,19.10165231,103.7568565,5887.420088,0.2106920671,4,33.10001413,3.444982895,31.07886313,3.694597723,-0.350042235,NONE,0.003523446485,8,0,50.94389326,63.61347443,70.16010243,57.9228202,2.411708043,4.570942277,5.725317608,10.95174293,48.02664263,0,8.732832768,435.1816312,9,0,3,0,0,FAIL,CONFIGURATION_CONFLICT,0.7376579237,77.47851126,[2026-01-08 10:45:00] INFO  Test execution started | [2026-01-08 10:45:00] INFO  Workload initialized: RANDOM_READ | [2026-01-08 10:45:00] INFO  Queue depth: 128 | [2026-01-08 10:45:00] INFO  Cache hit rate: 70.2% | [2026-01-08 10:45:00] ERROR CONFIGURATION CONFLICT | [2026-01-08 10:45:00] INFO  Recovery attempt initiated | [2026-01-08 10:45:00] FAIL  Test execution failed,60,31,9,0,88,13,60,23,28,13,57,35,82,10,34,0,71,23,54,85,66,74,47,7,88,12,48,44,13,96,0,69,72,53,49,71,13,76,97,85
717,2026-01-08 11:00:00,51771,11,STRESS_TEST,LOW,256,PREDICTIVE,4096,DYNAMIC,45,4,64,47,16,DYNAMIC,52.78546779,32,1,1,16.66422368,1,8,0,1,0,1,0,1,RELAXED,75,PERFORMANCE,DYNAMIC,DYNAMIC,NONE,0,NONE,3,7.873334116,29.2560856,2360.43004,0.01170256196,7,35.19007519,15.32703197,30.26193026,5.878044215,-0.7388730292,NONE,0.004368639839,10,0,58.55472923,62.67915722,69.44118069,26.38987519,1.99762558,3.600481823,5.077664235,15.36883144,57.10263138,0,9.235756637,434.5787009,0,0,0,0,0,PASS,NONE,0.9744618571,99.22688786,[2026-01-08 11:00:00] INFO  Test execution started | [2026-01-08 11:00:00] INFO  Workload initialized: STRESS_TEST | [2026-01-08 11:00:00] INFO  Queue depth: 64 | [2026-01-08 11:00:00] INFO  Cache hit rate: 69.4% | [2026-01-08 11:00:00] INFO  Throughput: 9.24 GB/s | [2026-01-08 11:00:00] PASS  Test execution completed,90,0,77,91,55,74,3,30,85,10,97,65,10,84,7,38,23,54,87,82,23,68,33,31,45,75,7,81,28,6,89,75,14,0,8,15,38,86,44,70
718,2026-01-08 11:15:00,49216,16,CHAOS,HIGH,512,ADAPTIVE,16384,ADAPTIVE,64,16,256,21,512,STATIC,37.07314974,64,1,1,7.139277868,1,7,0,1,0,1,1,0,AGGRESSIVE,80,BALANCED,DYNAMIC,DYNAMIC,ADVANCED,0,EXPONENTIAL,7,5.69042247,37.06961682,3377.749374,0.02164265965,6,39.3574018,44.23736125,30.63457908,-0.8963284137,-0.9784413651,NONE,0.007359740836,3,0,83.3438112,71.38099133,62.74724832,94.5529211,3.947791341,6.939498046,11.90844279,13.85120086,57.71015588,0,9.113937125,438.8843713,1,0,0,0,0,PASS,NONE,0.5565987847,99.83438128,[2026-01-08 11:15:00] INFO  Test execution started | [2026-01-08 11:15:00] INFO  Workload initialized: CHAOS | [2026-01-08 11:15:00] INFO  Queue depth: 256 | [2026-01-08 11:15:00] INFO  Cache hit rate: 62.7% | [2026-01-08 11:15:00] WARN  Queue utilization exceeded 90% | [2026-01-08 11:15:00] INFO  Throughput: 9.11 GB/s | [2026-01-08 11:15:00] PASS  Test execution completed,3,15,90,83,39,28,8,93,95,53,31,55,83,70,38,57,61,12,33,26,77,12,78,54,23,67,28,60,50,33,41,93,8,91,78,71,15,44,4,26
719,2026-01-08 11:30:00,23571,11,SEQUENTIAL_READ,MEDIUM,64,STATIC,4096,STATIC,49,8,96,38,128,PRIORITY,94.588254,64,1,8,26.26861202,0,2,1,0,1,0,0,1,BALANCED,70,EFFICIENCY,FIFO,STATIC,NONE,0,EXPONENTIAL,9,29.69352097,143.0418305,2532.786629,0.03465521249,2,38.57928808,27.67944611,46.65509343,-2.167604159,-0.131363463,NONE,0.00521439318,5,0,66.55627141,69.83003711,75.87450225,39.76107168,2.513437928,4.439678405,7.936430638,12.44034853,53.77319144,0,9.198189665,423.0957621,0,0,0,0,0,PASS,NONE,0.9995883595,96.39841298,[2026-01-08 11:30:00] INFO  Test execution started | [2026-01-08 11:30:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-01-08 11:30:00] INFO  Queue depth: 96 | [2026-01-08 11:30:00] INFO  Cache hit rate: 75.9% | [2026-01-08 11:30:00] INFO  Throughput: 9.20 GB/s | [2026-01-08 11:30:00] PASS  Test execution completed,4,82,25,19,65,94,81,36,35,20,29,33,12,58,50,9,80,31,77,75,6,84,41,87,43,58,46,20,30,12,84,72,96,20,40,83,3,91,15,89
720,2026-01-08 11:45:00,59960,20,SEQUENTIAL_READ,MEDIUM,1024,STATIC,4096,ADAPTIVE,64,8,64,39,8,PRIORITY,77.58658042,128,1,4,9.134392918,1,9,0,1,0,0,0,1,BALANCED,90,BALANCED,PRIORITY,DYNAMIC,ADVANCED,1,FIXED,6,37.7092056,135.7608776,3401.629271,0.01746365452,7,23.88733238,35.2294179,29.67740577,-2.839717624,-2.305100188,NONE,0.003017390398,5,1,82.00245361,64.57242146,83.75539833,38.52862166,1.944248668,3.718458239,6.06784722,14.37462085,44.22606185,0,8.58690848,440.1970576,0,0,0,0,0,PASS,NONE,0.9495282978,100,[2026-01-08 11:45:00] INFO  Test execution started | [2026-01-08 11:45:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-01-08 11:45:00] INFO  Queue depth: 64 | [2026-01-08 11:45:00] INFO  Cache hit rate: 83.8% | [2026-01-08 11:45:00] INFO  Throughput: 8.59 GB/s | [2026-01-08 11:45:00] PASS  Test execution completed,9,59,100,74,51,91,71,95,1,26,88,69,43,73,50,93,13,5,39,38,9,87,100,43,87,84,24,29,16,41,78,12,91,55,10,0,31,53,30,71
721,2026-01-08 12:00:00,13914,14,HEAVY_LOAD,HIGH,256,STATIC,16384,ADAPTIVE,29,8,192,43,32,DYNAMIC,26.47717831,32,1,2,19.12414414,1,8,0,1,1,0,1,1,BALANCED,70,EFFICIENCY,PRIORITY,DYNAMIC,ADVANCED,1,EXPONENTIAL,10,17.96841842,87.41295008,7069.673406,0.2794337722,8,25.73982986,22.59918373,20.39905892,-4.047962602,-0.5449064404,NONE,0.01777933997,8,1,70.34127892,67.44843199,62.86526586,88.41859013,3.280828738,4.71142741,8.428472195,13.96011095,47.87173439,0,9.209342457,444.6426014,0,0,0,0,0,PASS,NONE,0.8600127998,98.02201417,[2026-01-08 12:00:00] INFO  Test execution started | [2026-01-08 12:00:00] INFO  Workload initialized: HEAVY_LOAD | [2026-01-08 12:00:00] INFO  Queue depth: 192 | [2026-01-08 12:00:00] INFO  Cache hit rate: 62.9% | [2026-01-08 12:00:00] INFO  Throughput: 9.21 GB/s | [2026-01-08 12:00:00] PASS  Test execution completed,53,46,47,23,62,49,45,25,10,59,89,80,23,73,49,78,42,32,19,60,55,36,50,5,20,93,3,81,35,3,44,28,28,49,86,79,80,48,66,89
722,2026-01-08 12:15:00,93124,4,SEQUENTIAL_READ,LOW,1024,ADAPTIVE,16384,STATIC,52,8,1,20,4,STATIC,80.36858128,32,1,5,10.49476987,1,2,1,1,1,1,0,1,AGGRESSIVE,65,PERFORMANCE,PRIORITY,STATIC,BASIC,1,FIXED,6,5.484239162,14.75617799,1321.863014,0.1171216555,1,33.42773666,35.33391221,33.45756296,-2.25546288,0.6707918831,NONE,0.002328610509,6,0,63.73111042,31.66918572,94.61126436,3.673155586,1.039002325,1.728080753,2.603752181,13.3779764,48.72309797,0,8.498997323,427.9967919,1,0,0,0,0,PASS,NONE,0.9798461326,100,[2026-01-08 12:15:00] INFO  Test execution started | [2026-01-08 12:15:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-01-08 12:15:00] INFO  Queue depth: 1 | [2026-01-08 12:15:00] INFO  Cache hit rate: 94.6% | [2026-01-08 12:15:00] INFO  Throughput: 8.50 GB/s | [2026-01-08 12:15:00] PASS  Test execution completed,9,3,45,30,2,71,47,86,48,42,45,2,100,79,56,95,97,33,72,60,20,34,26,26,76,94,51,57,69,24,26,21,47,54,29,81,60,82,17,5
723,2026-01-08 12:30:00,84505,5,SEQUENTIAL_READ,HIGH,1024,STATIC,1024,DYNAMIC,36,2,192,21,4,PRIORITY,88.55451442,1024,1,8,9.388596188,0,9,1,1,1,0,0,0,AGGRESSIVE,65,BALANCED,PRIORITY,DYNAMIC,ADVANCED,1,FIXED,4,45.91501539,66.15966817,8414.989537,0.1226406921,8,26.44156359,35.20986401,39.2311261,0.6963807768,-0.7451209414,NONE,0.01952348762,3,0,72.00737432,84.7689191,81.84378811,75.49563382,2.890799296,3.985237254,4.726450029,11.81898384,44.36354262,0,9.952973786,439.8954934,12,3,2,0,0,FAIL,IO_TIMEOUT,0.7525608905,85.69618292,[2026-01-08 12:30:00] INFO  Test execution started | [2026-01-08 12:30:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-01-08 12:30:00] INFO  Queue depth: 192 | [2026-01-08 12:30:00] INFO  Cache hit rate: 81.8% | [2026-01-08 12:30:00] ERROR IO TIMEOUT | [2026-01-08 12:30:00] INFO  Recovery attempt initiated | [2026-01-08 12:30:00] FAIL  Test execution failed,3,5,4,45,39,22,16,94,15,23,17,80,94,34,87,66,1,89,40,64,30,52,85,89,61,64,84,40,14,63,18,50,17,5,14,21,12,20,58,30
724,2026-01-08 12:45:00,11974,14,RECOVERY_TEST,HIGH,1024,PREDICTIVE,8192,ADAPTIVE,31,8,256,38,4,STATIC,54.78926178,64,1,7,28.08306236,1,8,1,1,1,1,0,0,BALANCED,70,BALANCED,DYNAMIC,DYNAMIC,BASIC,1,NONE,0,39.34818101,111.2639628,8098.274827,0.04655197095,5,24.71730162,47.96063849,9.062960384,-1.034587036,1.821688285,NONE,0.00568403959,4,0,84.46144684,76.44354447,86.29917533,82.53081165,3.696499369,5.662905807,9.963279123,15.2849295,43.3654266,0,9.963944597,434.2211139,0,0,0,0,0,PASS,NONE,0.7462396834,100,[2026-01-08 12:45:00] INFO  Test execution started | [2026-01-08 12:45:00] INFO  Workload initialized: RECOVERY_TEST | [2026-01-08 12:45:00] INFO  Queue depth: 256 | [2026-01-08 12:45:00] INFO  Cache hit rate: 86.3% | [2026-01-08 12:45:00] INFO  Throughput: 9.96 GB/s | [2026-01-08 12:45:00] PASS  Test execution completed,7,40,19,73,54,60,79,95,50,59,9,73,47,71,20,48,90,95,32,32,88,0,83,79,38,56,47,94,59,47,65,50,98,93,51,87,29,37,77,35
725,2026-01-08 13:00:00,78596,16,HEAVY_LOAD,HIGH,1024,STATIC,12288,DYNAMIC,41,32,128,58,4,STATIC,62.0236922,256,0,9,23.79738221,1,3,1,0,1,0,1,1,AGGRESSIVE,80,PERFORMANCE,DYNAMIC,STATIC,ADVANCED,0,FIXED,0,28.4415133,43.68592405,3516.164856,0.2183233744,3,39.99541311,49.63638559,37.31667418,-1.006081595,0.3852395968,NONE,0.01033533444,3,0,89.05191219,70.57233443,70.0938821,58.72416374,2.886431068,4.408864203,7.776320439,20.1679981,61.67158106,0,8.826194889,433.919023,0,0,0,0,0,PASS,NONE,0.8994571964,94.94592749,[2026-01-08 13:00:00] INFO  Test execution started | [2026-01-08 13:00:00] INFO  Workload initialized: HEAVY_LOAD | [2026-01-08 13:00:00] INFO  Queue depth: 128 | [2026-01-08 13:00:00] INFO  Cache hit rate: 70.1% | [2026-01-08 13:00:00] INFO  Throughput: 8.83 GB/s | [2026-01-08 13:00:00] PASS  Test execution completed,11,3,9,88,8,2,30,83,45,76,11,85,20,77,78,89,53,84,24,11,32,68,84,6,4,11,74,20,89,46,60,25,93,19,11,23,64,81,11,0
726,2026-01-08 13:15:00,11711,11,RECOVERY_TEST,LOW,64,ADAPTIVE,8192,STATIC,43,8,192,35,1024,DYNAMIC,89.56574199,256,1,1,7.824030808,0,1,0,0,1,1,0,1,RELAXED,65,BALANCED,PRIORITY,DYNAMIC,NONE,1,EXPONENTIAL,0,37.52103958,40.20764826,1240.717101,0.07003523541,1,23.49734826,39.28749886,2.284697831,-2.018672576,1.014671457,NONE,0.01792626704,1,0,62.81801959,62.46932251,67.3539171,54.4030015,2.937671395,4.040162238,5.506606296,12.4691,35.92427879,0,9.886453474,424.6473243,0,0,0,0,0,PASS,NONE,0.950259035,100,[2026-01-08 13:15:00] INFO  Test execution started | [2026-01-08 13:15:00] INFO  Workload initialized: RECOVERY_TEST | [2026-01-08 13:15:00] INFO  Queue depth: 192 | [2026-01-08 13:15:00] INFO  Cache hit rate: 67.4% | [2026-01-08 13:15:00] INFO  Throughput: 9.89 GB/s | [2026-01-08 13:15:00] PASS  Test execution completed,75,70,83,39,14,56,22,91,19,69,86,40,92,37,86,49,79,61,81,42,100,79,32,16,66,57,36,34,44,81,69,54,95,65,17,90,37,39,2,27
727,2026-01-08 13:30:00,72123,3,BURST_TRAFFIC,MEDIUM,256,ADAPTIVE,16384,STATIC,4,8,16,29,16,DYNAMIC,53.82524528,32,0,9,12.70562962,1,5,0,1,0,1,0,1,AGGRESSIVE,75,BALANCED,PRIORITY,DYNAMIC,BASIC,1,EXPONENTIAL,0,16.88516558,16.99264448,1268.112079,0.3626536223,2,34.37371177,19.34194536,37.46582406,-4.972241491,-1.212347405,NONE,0.0136722899,10,1,54.70218204,43.24534458,70.9860647,18.33064372,1.646659329,2.379150393,3.413260698,11.4622075,48.20409847,0,8.253841864,432.6318242,0,0,0,0,0,PASS,NONE,0.9630229147,95.10646928,[2026-01-08 13:30:00] INFO  Test execution started | [2026-01-08 13:30:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-01-08 13:30:00] INFO  Queue depth: 16 | [2026-01-08 13:30:00] INFO  Cache hit rate: 71.0% | [2026-01-08 13:30:00] INFO  Throughput: 8.25 GB/s | [2026-01-08 13:30:00] PASS  Test execution completed,18,72,14,99,52,2,52,81,37,33,66,77,20,36,80,61,97,43,57,80,57,79,8,97,54,44,37,5,81,2,63,85,51,21,89,7,86,51,30,0
728,2026-01-08 13:45:00,8771,11,SEQUENTIAL_WRITE,MEDIUM,512,STATIC,16384,STATIC,45,16,64,2,512,DYNAMIC,13.06765134,64,1,6,16.16974178,1,3,0,0,1,0,0,1,AGGRESSIVE,70,BALANCED,DYNAMIC,DYNAMIC,BASIC,1,FIXED,1,13.61726621,63.18423137,4484.038817,0.1079191978,3,36.76209692,11.80863411,9.757052384,2.510262135,0.7136244021,NONE,0.002975259154,9,0,58.10871694,41.24498379,74.75900131,37.29836443,2.155755427,3.470687307,5.209613025,10.51824555,49.2887852,0,8.483348284,432.3326424,1,0,0,0,0,PASS,NONE,0.9491611193,100,[2026-01-08 13:45:00] INFO  Test execution started | [2026-01-08 13:45:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-01-08 13:45:00] INFO  Queue depth: 64 | [2026-01-08 13:45:00] INFO  Cache hit rate: 74.8% | [2026-01-08 13:45:00] INFO  Throughput: 8.48 GB/s | [2026-01-08 13:45:00] PASS  Test execution completed,67,62,14,5,43,100,57,12,78,39,21,22,48,1,54,44,33,55,63,36,62,15,26,8,88,83,33,97,78,22,70,10,18,96,82,9,93,64,70,74
729,2026-01-08 14:00:00,48820,20,RECOVERY_TEST,HIGH,1024,ADAPTIVE,2048,DYNAMIC,34,8,4,6,256,STATIC,65.96869464,32,1,6,6.140078422,1,1,1,1,1,1,0,0,BALANCED,90,PERFORMANCE,DYNAMIC,DYNAMIC,NONE,1,FIXED,6,18.65071792,37.19949135,3149.263871,0.0922403296,7,37.24285165,8.029976829,4.847219971,0.8645218923,-1.102851697,NONE,0.004545580459,1,0,58.98974201,66.53088171,83.40081557,26.92416681,1.593160333,2.516847342,3.198686813,12.88154091,55.92687787,0,7.774468696,441.0844975,1,0,0,0,0,PASS,NONE,0.9588244518,100,[2026-01-08 14:00:00] INFO  Test execution started | [2026-01-08 14:00:00] INFO  Workload initialized: RECOVERY_TEST | [2026-01-08 14:00:00] INFO  Queue depth: 4 | [2026-01-08 14:00:00] INFO  Cache hit rate: 83.4% | [2026-01-08 14:00:00] INFO  Throughput: 7.77 GB/s | [2026-01-08 14:00:00] PASS  Test execution completed,27,11,98,28,11,56,22,64,65,83,43,73,76,20,1,18,35,81,88,73,10,96,51,76,24,23,55,7,99,92,0,90,26,21,6,60,36,22,2,92
730,2026-01-08 14:15:00,65787,7,SEQUENTIAL_WRITE,HIGH,1024,ADAPTIVE,16384,DYNAMIC,9,32,4,43,64,DYNAMIC,8.042320779,16,1,4,14.12509111,1,2,1,1,1,1,1,1,BALANCED,70,BALANCED,PRIORITY,STATIC,ADVANCED,1,FIXED,4,60.21810714,93.34551937,8107.355689,0.08323749689,8,27.70729226,5.876205706,47.92326437,0.6813500245,-1.122809692,NONE,0.01495833082,1,0,56.99096876,52.16155145,76.23364471,33.15695461,0.9831228106,1.405932962,2.333084346,12.92293978,53.59032743,0,7.892160743,440.5041625,0,0,0,0,0,PASS,NONE,0.9600863552,96.95326127,[2026-01-08 14:15:00] INFO  Test execution started | [2026-01-08 14:15:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-01-08 14:15:00] INFO  Queue depth: 4 | [2026-01-08 14:15:00] INFO  Cache hit rate: 76.2% | [2026-01-08 14:15:00] INFO  Throughput: 7.89 GB/s | [2026-01-08 14:15:00] PASS  Test execution completed,23,71,80,37,61,85,79,44,100,78,79,3,43,75,79,73,13,56,3,88,86,90,27,6,91,95,78,76,17,7,51,88,53,89,49,30,25,18,7,21
731,2026-01-08 14:30:00,72882,2,SEQUENTIAL_WRITE,MEDIUM,512,STATIC,4096,DYNAMIC,12,32,32,10,1024,PRIORITY,7.261043637,4,0,9,27.00198238,1,7,0,1,0,0,1,0,BALANCED,80,BALANCED,FIFO,STATIC,NONE,1,EXPONENTIAL,10,31.03882794,112.6372633,1563.401527,0.1710914176,4,19.82226427,21.9129219,21.2063206,-2.420679386,1.408057425,NONE,0.01954869343,8,1,51.02331115,55.31226681,66.76142671,22.98996246,2.166315521,4.287558654,6.420147158,10.41177586,34.29389327,0,7.66661226,439.4349757,0,0,0,0,0,PASS,NONE,0.914544303,91.20681378,[2026-01-08 14:30:00] INFO  Test execution started | [2026-01-08 14:30:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-01-08 14:30:00] INFO  Queue depth: 32 | [2026-01-08 14:30:00] INFO  Cache hit rate: 66.8% | [2026-01-08 14:30:00] INFO  Throughput: 7.67 GB/s | [2026-01-08 14:30:00] PASS  Test execution completed,87,17,25,77,64,98,20,52,90,34,6,58,22,58,75,42,40,69,58,36,79,26,51,87,48,71,97,87,68,54,47,15,80,39,75,61,54,61,31,64
732,2026-01-08 14:45:00,41861,1,RECOVERY_TEST,MEDIUM,1024,PREDICTIVE,1024,DYNAMIC,10,16,192,27,1024,PRIORITY,49.81198734,1024,1,9,27.43654064,1,2,1,0,0,1,0,0,RELAXED,80,EFFICIENCY,DYNAMIC,STATIC,BASIC,1,EXPONENTIAL,4,21.6699859,33.29385742,3304.324846,0.2442232949,7,18.43022567,8.23829511,22.29899326,-1.35509563,2.773795474,NONE,0.01842991656,9,0,44.18610123,73.55625305,87.69489022,75.10909948,3.041126384,4.930798793,7.623512459,9.768428567,30.93363446,0,9.000604817,442.3860795,9,5,2,0,2,FAIL,IO_TIMEOUT,0.5930744382,79.43457227,[2026-01-08 14:45:00] INFO  Test execution started | [2026-01-08 14:45:00] INFO  Workload initialized: RECOVERY_TEST | [2026-01-08 14:45:00] INFO  Queue depth: 192 | [2026-01-08 14:45:00] INFO  Cache hit rate: 87.7% | [2026-01-08 14:45:00] ERROR IO TIMEOUT | [2026-01-08 14:45:00] INFO  Recovery attempt initiated | [2026-01-08 14:45:00] FAIL  Test execution failed,82,36,74,72,62,43,62,65,84,87,23,37,52,80,33,95,24,6,92,93,20,25,87,91,88,50,97,22,100,77,3,26,29,14,26,68,34,74,72,25
733,2026-01-08 15:00:00,92163,3,BURST_TRAFFIC,LOW,256,ADAPTIVE,4096,DYNAMIC,53,8,64,7,128,STATIC,45.75781399,512,1,3,14.57962309,1,1,1,0,0,1,1,0,AGGRESSIVE,85,EFFICIENCY,PRIORITY,DYNAMIC,ADVANCED,1,EXPONENTIAL,4,49.02870746,113.0252359,1688.349416,0.6719203241,3,37.66431381,49.27596726,36.50186853,2.450080205,1.542734488,NONE,0.01291164267,8,1,63.96252914,47.18590246,75.13526245,22.3278804,2.123995076,4.044851153,5.325081047,9.6315153,52.5506264,0,8.888168014,433.7806275,0,0,0,0,0,PASS,NONE,0.9654912476,96.53518685,[2026-01-08 15:00:00] INFO  Test execution started | [2026-01-08 15:00:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-01-08 15:00:00] INFO  Queue depth: 64 | [2026-01-08 15:00:00] INFO  Cache hit rate: 75.1% | [2026-01-08 15:00:00] INFO  Throughput: 8.89 GB/s | [2026-01-08 15:00:00] PASS  Test execution completed,62,81,7,2,74,91,91,16,22,30,85,84,27,88,4,84,57,91,72,22,90,40,41,20,63,46,81,30,60,46,32,43,59,72,57,75,47,40,6,83
